Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2025-01-21,2383.081543,1100.844116,6909.377441,2239.686279,970.2000122,8468.549805,1717,693.3637085,1626.150024,274.7708435,4903.850098,1428,376.000885,5818.899902,1288.150024,4969.950195,2367.5,1781.842896,1642.400024,624,3926.286865,614.9500122,2340.5,1196.150024,960.4500122,1775.715454,422.9578247,926.8499756,1893.300049,3508.379883,2821.300049,11883.7002,2182.473633,321.789917,260.6116333,298.85495,1273.699951,1463.76416,744.1085815,25041.8457,1752.140381,754.2649536,126.7442474,4000.294189,1640.5,3353.350098,10667.7998,544.25,292.5370483
2025-01-22,2375.335449,1096.91333,6883.164551,2241.42041,959.2999878,8460.849609,1743.300049,703.395752,1631.75,272.2211914,4956.700195,1439.400024,373.6850891,5812.5,1296.25,5009.700195,2388.149902,1806.854248,1666.050049,618.2000122,3956.43042,613.4500122,2342.949951,1200.449951,970.9500122,1830.691895,422.426178,919.4000244,1917.5,3485.691162,2826.449951,12020.34961,2193.751465,319.9046326,258.8957825,294.1104126,1277.099976,1457.276489,738.6188354,25247.27734,1788.173218,736.418396,125.9820251,4119.980469,1683.949951,3356.449951,10693.75,542.7000122,303.0776062
2025-01-23,2383.78125,1098.654785,6911.075195,2255.540039,951.0499878,8399.950195,1746.150024,707.7793579,1636,265.9942322,5012.600098,1451.150024,380.1890564,5850.950195,1289.400024,5116.200195,2461.149902,1786.390381,1664.900024,621,3999.987793,608.25,2321.699951,1201.75,970.9500122,1839.567017,425.5194702,929.9000244,1894.849976,3470.879395,2886.449951,12045.75,2184.957764,321.1449585,257.9153137,290.9474182,1263.650024,1447.095703,731.2174683,25880.39258,1822.615723,746.0852661,127.3989792,4108.928711,1713.400024,3398.550049,11420.90039,557.8499756,311.5100403
2025-01-24,2313.916992,1088.852539,6735.522949,2241.717285,948.5,8401.5,1728.699951,707.3372192,1644.800049,258.6885681,5101.549805,1411.400024,377.4790649,5762.600098,1224.400024,5206.299805,2490.75,1772.401733,1649.800049,621.0999756,3952.723389,606.9000244,2368.100098,1209.199951,950.7999878,1849.428345,426.8727722,932.4500122,1886.199951,3426.245605,2801.399902,11967.90039,2193.850586,321.1449585,251.5029907,292.4300842,1246.300049,1437.663696,729.5019531,25736.99805,1811.283936,727.8421021,126.7833481,4115.767578,1723.050049,3402.149902,11285.84961,552,313.8632813
2025-01-27,2258.545166,1076.761353,6685.993652,2230.916992,948.0999756,8384.599609,1711.599976,693.7250366,1602.599976,256.2369995,5176.25,1396.099976,370.2852478,5576.75,1197.650024,5144.5,2458.050049,1692.424438,1629.800049,610.2000122,3917.65332,586.9000244,2392.850098,1227.949951,926.4500122,1796.719971,425.4227905,919.3499756,1881.400024,3425.700684,2831.600098,11993.84961,2160.911621,319.7062073,245.8848267,283.682373,1229.349976,1421.694092,734.4525146,25086.41602,1776.145752,706.9715576,123.4901428,4029.335693,1653.900024,3319.350098,11239.5,542.3499756,301.9500122
2025-01-28,2284.881836,1075.467651,6699.474609,2221.305908,983.7999878,8398.400391,1768.949951,723.3123169,1618.349976,253.0499878,5060.75,1420.599976,365.2593994,5410.200195,1181.25,5105.399902,2411.300049,1673.937744,1670.400024,611.5499878,3927.799072,573.8499756,2388.850098,1246.900024,934.1500244,1804.362427,420.927887,916.1500244,1887.75,3382.35498,2870.600098,12123.75,2142.579102,315.7867432,243.8258057,280.6676331,1234.400024,1416.803467,737.5895386,25986.40039,1695.283081,722.0419922,125.688858,4004.704834,1648.349976,3325.899902,11296.34961,538.6500244,303.6000061
2025-01-29,2317.415283,1091.638916,6774.717773,2202.826172,983.4000244,8625.849609,1790.400024,737.8659058,1600.449951,257,5037.049805,1423.949951,373.9314575,5620.149902,1181.199951,5182.899902,2453.649902,1699.394043,1677.300049,628.3499756,3972.770508,584.0999756,2383.949951,1251.650024,948.2999878,1855.147827,418.8978882,937.5999756,1920.349976,3417.824219,2924.350098,11977.90039,2166.82373,318.7635498,246.4927216,284.5225525,1235.5,1458.124756,743.5204468,26603.64453,1724.954224,746.0852661,127.8191833,4063.68042,1681.150024,3370.75,11544.84961,553.0999756,312.4500122
2025-01-30,2251.448975,1071.835327,6815.010742,2229.282227,984.7000122,8747.799805,1745.199951,751.3686523,1640.75,257.1499939,5075.350098,1457.449951,379.4499817,5735.899902,1194.5,5164.350098,2491.699951,1693.561401,1691.5,634.1500244,4075.541748,587.8499756,2408.75,1255.599976,957.0499878,1834.143311,421.6528625,950.8499756,1901.5,3389.339844,2971.449951,12000,2203.240723,320.5,251.7088776,291.9358521,1253.050049,1470.102051,747.5887451,26782.47461,1728.681763,690.909668,128.1318817,4063.928223,1670.099976,3368.399902,11479.40039,566.9500122,309
2025-01-31,2286.630859,1094.027344,6800.880859,2279.766357,986.0999756,8847.799805,1736.099976,749.7949829,1626.300049,261.1000061,5129.649902,1479.400024,395.8999939,5577.700195,1217.349976,5194.299805,2508.850098,1705.770508,1698.75,638.0499878,4232.942383,594.2999878,2468.800049,1252.800049,991.2000122,1853.718018,432.5759888,945,1901.300049,3534.436523,2989.850098,12310.65039,2298.480713,324,257.4838867,298.1630249,1265.099976,1480.781616,757.6860352,27746.14648,1733.502686,709.9955444,131.552124,4076.169434,1674.449951,3490.25,11487.4502,603.75,311.8999939
2025-02-01,2268.839844,1078.851196,6831.437988,2329.656006,998.1500244,9155.599609,1754,760.7303467,1623.25,255.6499939,5201.350098,1439.5,385.2999878,5618.549805,1204.949951,5390.149902,2440.75,1674.679199,1690.949951,625.5,4294.400391,586.4500122,2506.050049,1255.550049,1009.400024,1825.66272,447.124054,934.25,1903.099976,3415.644531,3076.75,12916.5,2312.391602,317.7000122,252.5226593,286.4994507,1264.599976,1451.587158,750.921814,27314.76953,1731.763184,700.5269775,129.9397278,4037.265381,1646.400024,3552,11259.15039,604,304.7999878
2025-02-03,2260.694092,1079.597534,6789.047363,2271.294678,989.4000244,8926.549805,1794.849976,801.210144,1652.349976,249.5500031,5105.549805,1420.550049,374,5884.100098,1203.849976,5485.25,2473.649902,1672.702026,1678,621.4000244,4181.727539,574.0499878,2441.949951,1253,1012.700012,1837.447021,439.1975708,933.9500122,1884.5,3258.807129,3173.300049,13139.9502,2302.355957,311.25,244.1395721,280.5193481,1245.900024,1457.176514,745.9712524,27506.02539,1730.172852,681.5898438,128.8159485,4032.804932,1654.699951,3580.300049,11174.65039,630.25,313.6000061
2025-02-04,2300.32373,1119.65271,6782.606934,2332.826904,1015.299988,8911.400391,1813.25,805.921875,1661.449951,255.9499969,5028.350098,1449.050049,376.5499878,6096.25,1219.949951,5450.100098,2484.699951,1712.789551,1720.900024,625.9000244,4133.390625,583.9500122,2438.050049,1268.199951,1047.150024,1872.454468,439.9708557,944.25,1928.5,3407.371582,3189.050049,13109.9502,2284.818115,319.1000061,249.1400299,282.3479614,1285.199951,1469.602905,763.8619995,27883.40039,1754.675171,704.4928589,130.3794708,4070.866455,1659.050049,3597.699951,11519.15039,636.9000244,316.25
2025-02-05,2323.412109,1138.809448,6934.841309,2254.400391,1013.299988,8927.799805,1796.75,809.1644287,1660.449951,261.25,4932.649902,1436.800049,382.8500061,6123.5,1227.550049,5417.200195,2490,1693.314209,1737.800049,627.8499756,4165.875488,600.5999756,2391.050049,1267.699951,1061.199951,1870.728638,433.2043457,949.9000244,1911.75,3351.938721,3178.75,13086.7998,2234.639648,319.6000061,256.5426331,281.9031982,1278.199951,1466.359131,750.9708252,28402.09961,1742.25,710.937439,131.3371429,4055.057373,1661,3490.899902,11585.7002,645.4500122,317.1000061
2025-02-06,2311.268066,1158.414185,6864.541016,2242.708252,1020.700012,8846.349609,1788,808.960022,1619.75,262.5499878,4956.049805,1471.5,379.6000061,6119.700195,1236.650024,5342,2499,1703.842773,1743.849976,631.9500122,4126.512695,595.4500122,2372.699951,1272.400024,1065.550049,1889.070557,426.3894348,948.4000244,1915.949951,3321.77002,3139.949951,13074,2225.199951,312.7999878,251.1499939,277.8999939,1281.550049,1462.316772,737.4424438,27822.55078,1742,703.6005859,129.519516,4046.780762,1669.599976,3410.75,11477.34961,644.75,317.9500122
2025-02-07,2337.604736,1140.551025,6780.958984,2250.23877,1024.099976,8989.400391,1798.349976,805.8173218,1676.75,264.2999878,4870.5,1472.25,378.25,6140.549805,1240.400024,5372.549805,2487.600098,1705.968262,1732.75,635.7000122,4170.021484,607.4000244,2363.850098,1256.900024,1079.099976,1877.237061,416.4812622,980.75,1929.25,3306.066406,3198.449951,13049.5,2225.100098,316.9500122,248.8999939,278.1499939,1266.699951,1468.15564,722.6887207,28249.09961,1749.800049,700.7252808,135.1580353,3993.900635,1692.099976,3424.800049,11640.59961,641.3499756,318
2025-02-10,2289.629395,1138.660156,6751.700684,2249.396484,1011.75,8880.549805,1792.400024,787.9926758,1693.050049,259.8999939,4909.649902,1458.849976,370.5,5938.799805,1220.949951,5335.350098,2473.25,1714.074707,1715.75,635.7000122,4093.735596,596,2361.449951,1262.599976,1068,1854.21106,412.9530029,959.1500244,1960.150024,3297.892578,3137.25,12900.75,2221.050049,310.5,242.4499969,268.7000122,1253.650024,1445.448853,722.2965698,28044.05078,1732.099976,690.0668945,130.9853363,4001.384277,1699.050049,3327.449951,11532.2998,634.9500122,319.0499878
2025-02-11,2320.563477,1134.580078,6308.427734,2220.364502,1007.400024,8762,1744.849976,778.9020386,1696.75,255.1499939,4904.049805,1453.150024,359,5946.75,1209.800049,4972.350098,2491.449951,1703.546143,1701.400024,618.5999756,3985.550049,595.8499756,2315.25,1252.75,1054.150024,1849.62561,404.349823,954.5,1918.599976,3209.715088,3085.949951,12724.34961,2195.5,305.6000061,238.9499969,261.4500122,1234.849976,1416.304443,716.7088013,27989.75,1699.75,671.9724731,127.1449051,3928.631104,1669.099976,3281.800049,11300.2002,610.7000122,313
2025-02-12,2352.247314,1123.484009,6365.546387,2207.879639,1006.900024,8711.599609,1788.699951,781.0748901,1711.550049,255.6000061,4918.299805,1449.199951,360.3500061,5969.850098,1215.849976,4849.450195,2484.949951,1697.713501,1706.800049,629.1500244,4015.75,598.9000244,2332.5,1251.800049,1039.650024,1837.299072,402.4841919,956.4000244,1943.949951,3259.25293,2987.199951,12655.5498,2193.75,306.25,237.3999939,257.0499878,1216.550049,1449.391479,718.7184448,28235.05078,1693.849976,678.5162354,129.2654572,3915.348877,1680.199951,3255.449951,11478.5,620.5,310.2000122
2025-02-13,2243.552734,1106.168335,6363.200195,2215.955078,1008.200012,8691.349609,1849.25,799.6126709,1714.599976,255.75,4888.700195,1472.150024,361.6499939,6010.5,1223.599976,4820.399902,2490.100098,1683.675415,1697.699951,629.5999756,3956.550049,602.5,2321.5,1248.900024,1047.25,1817.675171,402.2878418,969.7999878,1972.800049,3233.493408,2978,12671.2998,2177.550049,306.7000122,234.9499969,259.1499939,1216.099976,1467.706543,713.3267212,28225,1746.349976,678.0204468,133.144989,3875.701416,1675.300049,3231.5,11546.4502,629.75,308.5499878
2025-02-14,2151.549805,1057.55481,6270.5,2210.901855,997.5,8506.5,1841.300049,798.0246582,1717.050049,251,4939.649902,1459.449951,354.2000122,5843.75,1197.050049,4703.350098,2431.300049,1691.732544,1694.849976,626.2000122,3862.399902,606.2000122,2318.350098,1260.099976,1024.400024,1830.6427,402.8278503,964.5999756,1952.400024,3207.733643,2942.600098,12680.25,2195.850098,300.3500061,230.5,257.3500061,1217.25,1462.666138,707.9349976,28556.05078,1700.5,674.8477783,131.4055481,3900.183838,1659.099976,3213.25,11263.84961,618.3499756,308.1000061
2025-02-17,2222.563477,1077.656982,6300.200195,2230.273193,992.9500122,8537.150391,1894.849976,801.2862549,1675.550049,252.3000031,4963.700195,1474.650024,360.1000061,5923.75,1198.949951,4745.200195,2463.850098,1690.397949,1717.349976,623.25,3876.449951,610.8499756,2329.399902,1251.150024,1048.25,1816.738281,401.2077332,973.5499878,1945.300049,3192.079834,2831.949951,12762.90039,2216.5,302.3500061,233.6499939,263.2000122,1224.900024,1473.39563,713.3757324,28309.15039,1714.199951,680.7470093,131.2296448,3870.101074,1664.949951,3233.199951,11490.09961,632.2000122,305.3500061
2025-02-18,2219.165283,1079.896118,6376.850098,2217.144287,994.1500244,8446.599609,1893.699951,805.0233154,1668.900024,252.75,4891.200195,1482.099976,361.1000061,5839.700195,1197.400024,4719.399902,2463.199951,1705.819946,1723.050049,618.9500122,3840.5,611.4500122,2296,1243.050049,1024.099976,1826.254395,397.918335,978.7999878,1963.349976,3190.395264,2790.050049,12786.2002,2222.399902,311.2000122,236.6000061,266.9500122,1225.400024,1472.547363,711.5131226,28361.19922,1701.599976,676.5828857,131.473938,3839.076904,1705,3221.850098,11308.90039,630.7999878,312.2000122
2025-02-19,2179.685547,1077.607178,6422.649902,2218.630615,1011.349976,8479.5,1875.349976,802.5081787,1645.199951,255.6000061,4837.5,1464.150024,362.2999878,5934.899902,1165.849976,4810.600098,2463.199951,1692.770508,1727.199951,622.8499756,3879.149902,626.2999878,2250.399902,1261.650024,1035.800049,1785.675415,399.0475159,977.3499756,1985,3245.630127,2757.399902,12686.15039,2204.949951,314.7999878,238.3000031,263.0499878,1227.449951,1472.796875,712.9835815,28655.15039,1676.599976,675.1947632,132.6661377,3750.761963,1685.800049,3210.300049,11291.5498,650.0499878,314.1000061
2025-02-20,2177.886475,1106.317505,6390.950195,2228.489502,1017.200012,8630.200195,1881.25,798.7045288,1643.5,258.6000061,4832.399902,1479.699951,367.9500122,5978.299805,1170.949951,4888.399902,2453.699951,1668.302856,1687.099976,620,3909.100098,638.7999878,2248.050049,1249.949951,1047.650024,1799.826294,394.7762146,981.1500244,1970.550049,3245.53125,2839.449951,12440.65039,2206.75,325.1499939,241.8999939,265.75,1233,1467.007935,715.3363647,28496.75,1669.300049,683.9197388,134.8941803,3746.103271,1657.849976,3191.449951,11287.59961,647.25,313.2999878
2025-02-21,2132.01001,1078.005249,6317.549805,2236.961426,1008.950012,8506.049805,1879.349976,798.4430542,1639.25,251.3000031,4831.899902,1475.75,369.9500122,5757.049805,1151.800049,4962.450195,2431.050049,1681.302734,1692.5,622.8499756,3852.600098,653.5499878,2241.649902,1232.949951,1043.75,1789.817017,393.6470032,981.9000244,1953.050049,3284.468018,2669.350098,12323.4502,2214.949951,326.25,239.8999939,261.8999939,1228.150024,1492.559326,707.7879028,28405.69922,1643.75,667.4613037,137.5522003,3752.645264,1649.5,3179.899902,11157.25,646.3499756,306.3500061
2025-02-24,2114.068848,1065.217529,6251.399902,2225.665527,1010.049988,8446.950195,1857.800049,794.4730225,1601.300049,251,4804.299805,1476.75,364.7999878,5702.549805,1164.550049,5010.799805,2393.699951,1625.29895,1677.099976,617,3884.850098,641.9000244,2241.449951,1218.349976,1029.150024,1739.623291,394.6289368,966.7999878,1966.099976,3227.598389,2709.199951,12345.2002,2220.399902,320.1000061,234.3500061,259.1499939,1214.550049,1483.676147,702.2981567,28292.40039,1639.5,662.5534668,134.5130768,3643.218018,1613.699951,3173,11042.65039,645.2000122,295.0499878
2025-02-25,2128.761719,1075.119385,6251.350098,2204.411621,1009.099976,8417.900391,1875.099976,807.2008667,1641.400024,248.4499969,4798.049805,1463.349976,361.1499939,5726.399902,1128.150024,4989.799805,2379.300049,1617.439575,1682.349976,622.1500244,3828.25,619.4500122,2259.300049,1224.150024,1034.25,1743.17334,397.5255737,958.75,1967.25,3196.092041,2777.850098,12476.34961,2250.399902,318.7000122,233,255.75,1204,1468.954224,696.9064331,28197.44922,1613.599976,655.960144,133.9463043,3597.573486,1593.949951,3198.800049,10964.15039,647.5,291.2999878
2025-02-27,2109.871094,1073.726074,6185.200195,2193.413086,1016.700012,8232.349609,1925.550049,827.7973633,1650.400024,244.75,4782.799805,1441.150024,363.8500061,5615.799805,1125.550049,4935.5,2339.949951,1610.618286,1700.699951,618.4000244,3759.550049,631.9500122,2244.949951,1222.449951,1046.699951,1739.820557,394.3343506,975,1947.550049,3179.84375,2726.550049,12380.59961,2278.199951,315.7000122,231,256.25,1207.099976,1466.958008,690.0442505,28306.40039,1647.5,643.0214233,135.5293732,3580.723389,1588.25,3223.100098,10447.65039,643.6500244,294.5
2025-02-28,2094.928955,1064.222412,6052.600098,2159.822998,1015.549988,7902.899902,1872.300049,811.1471558,1570.199951,237.3000031,4595.450195,1407.5,369.3500061,5480.25,1116.5,4773.600098,2306.649902,1557.085938,1732.400024,608.5,3681.100098,634.3499756,2190.25,1204.099976,990.0999756,1664.283325,387.8537598,950.7000122,1902.949951,3134.615723,2585.100098,11945.84961,2189.649902,311.4500122,225.25,250.8500061,1200.099976,1427.782593,675.2414551,27284,1593.25,615.3592529,134.0733337,3452.5625,1487.849976,3077.25,10128.4502,632.9500122,277.6499939
2025-03-03,2116.018066,1047.951538,6170.600098,2146.594971,1007.25,7714.799805,1838.550049,820.4231567,1595.800049,242.4100037,4596.600098,1407.550049,360.3500061,5540.25,1119.599976,4906.600098,2377.449951,1554.466187,1701.550049,618,3630.75,636.5499878,2176.850098,1206.199951,984,1684.893311,390.2594604,976.0499878,1914.599976,3167.756592,2611.899902,11775.59961,2185.550049,314.3999939,225.1300049,252.5,1171.25,1405.824341,681.6134644,27678.90039,1585.099976,615.8549805,135.4121246,3462.276123,1493.050049,3082,10340.7998,616.7000122,283.5499878
2025-03-04,2143.703857,1052.827759,6188.149902,2112.608643,1001.799988,7333.299805,1790.300049,816.4388428,1575.349976,249.9199982,4575.200195,1401.800049,363.8500061,5517.700195,1120.150024,4815.100098,2394.649902,1517.986938,1710,616.5,3514.850098,641.6500244,2157.350098,1210.400024,987.5999756,1664.875122,387.7064819,974.0999756,1907.800049,3183.311279,2613.350098,11616.25,2146.5,313.75,226.7599945,254,1161.900024,1390.453613,701.9550171,27363.34961,1566.5,613.9216309,136.164566,3500.932617,1488.25,3048.5,10370.09961,613.4000244,280
2025-03-05,2244.702393,1107.312622,6214.399902,2144.365479,1014.450012,7420.299805,1801.800049,789.1242065,1618.25,255.8399963,4722.149902,1419.75,368.25,5516.549805,1126.400024,4988.299805,2391.649902,1555.009766,1690,621.2000122,3588.75,657.3499756,2170.449951,1215.699951,971.8499756,1687.753174,397.7219238,1002.700012,1933.099976,3209.715088,2726.600098,11617.34961,2197,326.2000122,228.9400024,264.3999939,1175.599976,1418.001099,715.9735107,28155.44922,1582.449951,635.3374634,142.7705078,3515.800293,1538.099976,3086.550049,10464.2002,627.8499756,285.1000061
2025-03-06,2251.69873,1130.698853,6274.100098,2246.968994,1034.099976,7462.25,1845.449951,799.7886353,1626.900024,265.0400085,4702.549805,1461.75,382.6000061,5568.700195,1140.099976,5094.399902,2393.649902,1567.367188,1691.199951,618.25,3648.75,681.9500122,2218.949951,1218.050049,971.7000122,1692.042725,398.360199,1011.099976,1921.699951,3229.777832,2742.399902,11666.40039,2201.199951,337.8999939,232.6000061,266.6499939,1209.599976,1418.600098,717.6400757,28061.75,1614,634.1973267,147.0116119,3569.869873,1503.449951,3121.100098,10493.5,624.7000122,285.8999939
2025-03-07,2246.351318,1138.95874,6216.100098,2249.248047,1037.650024,7574.75,1845.300049,799.1847534,1630.699951,261.2600098,4748.25,1458.449951,380.6499939,5578.75,1133.25,5100.700195,2407.25,1540.180908,1689.25,625.2000122,3652.5,691.3499756,2204.550049,1214.550049,936.75,1662.606934,396.5927429,1011.150024,1935.400024,3214.718506,2727.850098,11664.15039,2238.449951,329.5499878,232.8899994,263.2999878,1249.800049,1411.599976,718.3262939,27985.19922,1609.300049,642.7735596,148.1060791,3579.38501,1492.349976,3079.350098,10582.40039,629.8499756,284.7999878
2025-03-10,2227.161377,1137.366577,6149.600098,2257.769531,1035.849976,7383.399902,1840.349976,793.2987061,1630.949951,256.9299927,4737.700195,1462.75,375.1499939,5514.25,1120.199951,4990.549805,2383.949951,1531.629639,1687.5,625.9000244,3582.850098,689.1500244,2247.75,1214.849976,900.5,1677.842529,397.6728516,1013.5,1921.75,3148.337646,2702.600098,11586.0498,2248.399902,329.3999939,223.1900024,271.2999878,1238.400024,1419.449951,714.552124,27883.65039,1611.5,642.6248169,147.6077118,3558.024902,1486.849976,3026.800049,10520.09961,615.4500122,280.8999939
2025-03-11,2249.449951,1129.504761,6134.799805,2266.48877,1025.650024,7499.950195,1805.400024,793.0941772,1662.949951,264.5799866,4762.049805,1445.75,379.0499878,5546.25,1116.650024,4985.549805,2413.550049,1549.968018,1685.5,636.9500122,3650.649902,695.5,2216.949951,1245.400024,655.9500122,1638.54541,398.8511353,1018.650024,1935.199951,3165.923584,2645.600098,11646.9502,2251.399902,330.2999878,226.7200012,267.2999878,1247.300049,1417.25,715.4833984,27937,1655.300049,642.5256348,147.3145447,3543.801514,1479.199951,3046.399902,10439.25,615.0499878,277.75
2025-03-12,2240.654297,1122.83728,6143.75,2230.718994,1011.200012,7515.049805,1819.449951,806.7872314,1642.849976,266.3200073,4792.049805,1454.300049,380.7000122,5667.149902,1105.150024,5017.450195,2398.899902,1523.028809,1711.150024,632,3610.25,689.8499756,2192.899902,1243.949951,684.7000122,1568.7771,404.9389648,1010.400024,1982.550049,3164.140137,2653.300049,11640.09961,2195.5,330.1499939,224.3999939,267.1000061,1257.050049,1409,708.8172607,27531,1676.849976,662.6030273,146.8748016,3475.310059,1438.300049,3018.949951,10520.40039,608.0499878,268.5499878
2025-03-13,2219.965088,1113.78125,6105.649902,2210.901855,1010.200012,7504.700195,1807.449951,800.701416,1632.5,264.4100037,4728.25,1461.900024,378.2999878,5620.450195,1107.949951,5015.25,2370.199951,1517.245605,1706.599976,622.4000244,3529.149902,677.3499756,2174.800049,1250.050049,672.3499756,1557.929688,404.5952759,1001.200012,1985.099976,3157.848877,2643.5,11513.7998,2191.949951,331.8999939,225.4299927,267.6499939,1247.900024,1385.550049,713.5227661,27495.15039,1683.449951,649.9121704,147.4415894,3480.117432,1440.650024,3010.149902,10452.09961,601.4500122,264
2025-03-17,2251.548828,1131.644409,6156.649902,2199.259277,1034.150024,7486.049805,1871.599976,815.906311,1639.150024,261.4200134,4674.899902,1492.599976,385.75,5670.850098,1150.699951,5050.25,2399.350098,1527.526978,1710.400024,629.7999878,3493.100098,680.75,2171.25,1269,677.4000244,1567.988281,400.5694885,1005.700012,1993.099976,3144.126709,2705.149902,11553.7002,2174.350098,331.6499939,229.7400055,267.3500061,1238.849976,1434.25,708.9152832,27734.59961,1704.300049,655.414856,148.3503876,3466.88501,1440.099976,3017.350098,10547.09961,626.1500244,259.8500061
2025-03-18,2251.548828,1131.644409,6156.649902,2199.259277,1034.150024,7486.049805,1871.599976,815.906311,1639.150024,261.4200134,4674.899902,1492.599976,385.75,5670.850098,1150.699951,5050.25,2399.350098,1527.526978,1710.400024,629.7999878,3493.100098,680.75,2171.25,1269,677.4000244,1567.988281,400.5694885,1005.700012,1993.099976,3144.126709,2705.149902,11553.7002,2174.350098,331.6499939,229.7400055,267.3500061,1238.849976,1434.25,708.9152832,27734.59961,1704.300049,655.414856,148.3503876,3466.88501,1440.099976,3017.350098,10547.09961,626.1500244,259.8500061
2025-03-19,2317.464844,1167.818359,6427.549805,2259.850098,1052.050049,7721.850098,1842.25,830.2886963,1637.150024,265.2600098,4707.100098,1499.150024,395.8500061,5818.100098,1172.099976,5100.899902,2458.199951,1526.834839,1744.099976,664.5499878,3537,698.5499878,2200.050049,1313.099976,692.7000122,1564.536865,395.7581177,1033.349976,2021.550049,3288.876953,2789.100098,11615.5498,2184,341.2999878,232.5700073,277.2000122,1247.150024,1484.900024,730.4331665,28527.84961,1732.349976,676.4341431,154.9856567,3466.290527,1396.150024,3076.300049,10933.25,646.2999878,265.7000122
2025-03-20,2338.104492,1171.749146,6474.350098,2266.290771,1054.349976,7920,1851.849976,825.3488159,1705.25,272.1300049,4831.100098,1512.050049,396.3999939,5822.100098,1187.199951,5229.350098,2468.149902,1544.184692,1768.75,674.3499756,3597.149902,705.9500122,2242.399902,1321.699951,684.0999756,1593.134521,396.6418457,1050.25,2035.650024,3320.085938,2828.100098,11730.2002,2221.550049,341.75,235.5899963,280.3500061,1269.150024,1498.349976,734.7955933,28628.84961,1750.25,684.1676025,155.4156189,3531.758301,1410.550049,3193.100098,10948.15039,646.8499756,268
2025-03-21,2361.592529,1183.044312,6611.549805,2279.369873,1070.150024,8067.850098,1847.25,847.8328247,1725.800049,279.6600037,4814,1523.849976,405.3999939,5797.350098,1200.150024,5305.950195,2469.399902,1548.831055,1770.349976,679.5999756,3629,695.3499756,2246.199951,1343.099976,686.9000244,1570.453613,398.2128906,1058.699951,2079,3384.385986,2801.850098,11732.7998,2268.850098,351.2999878,242.4199982,283.1000061,1276.349976,1546.400024,738.3737793,28987.40039,1784.5,696.9577026,153.6957245,3546.576904,1409.25,3162.699951,10976.75,658.8499756,264.2999878
2025-03-24,2367.489502,1194.986206,6615.799805,2301.268066,1097.849976,8125.549805,1894.150024,864.3737793,1718.800049,280.4400024,4796.850098,1524.050049,406,5910.700195,1210.300049,5424.200195,2513.199951,1585.854004,1800,679.9000244,3626.350098,701.5,2256.199951,1358.150024,669.4500122,1570.650757,403.466095,1061.349976,2176.149902,3449.677246,2774.699951,11922.25,2263.550049,366.9500122,243.8300018,291.8500061,1302.099976,1569.800049,765.430481,29442.65039,1784.800049,707.4177246,154.8097382,3596.97876,1458.650024,3079.100098,11051.2002,658.4500122,269.3999939
2025-03-25,2319.164307,1176.724976,6644.700195,2309.442627,1118.550049,8006,1945.050049,862.2057495,1730.5,279.1099854,4845.200195,1511.199951,398.2999878,5840.649902,1177.900024,5431.25,2569.449951,1606.367432,1821.449951,673.0999756,3627.949951,693.4500122,2271.300049,1343.699951,637.0499878,1605.855347,402.3859863,1061.699951,2170,3437.540527,2736,11868.90039,2254.850098,366.9500122,242.25,291,1285.449951,1557.199951,757.6369629,29544.05078,1764.75,704.2449951,153.1582642,3625.525146,1455.5,3053.699951,11421.2002,653,271
2025-03-26,2311.418213,1175.87915,6519.799805,2301.911865,1096.25,7977.100098,1943.400024,843.0735474,1738.550049,273.0100098,4849.700195,1476.199951,394.7999878,5839.200195,1164.599976,5403.299805,2581.600098,1614.770386,1806.550049,668.4000244,3645.949951,691.2999878,2245.949951,1335.900024,655.2999878,1577.257813,399.9803467,1056.449951,2144.899902,3412.969482,2742.25,11734.2998,2243.449951,354.6499939,239.7200012,290.8500061,1273.050049,1541.300049,748.9611816,29931.09961,1758.949951,702.2125244,152.2592316,3603.768555,1416.300049,3057.5,11402.09961,652.4000244,267.3999939
